sample_index;forward_barcode;reverse_barcode;count
i3040;FB202573;RB202573;5436
i3040;FB202587;RB202587;53
i3040;FB201217;RB201217;1387
i3040;FB201532;RB201532;25359
i3040;FB201311;RB201311;31953
i3040;FB201665;RB201665;471
i3040;FB200590;RB200590;18201
i3040;FB201845;RB201845;4322
i3040;FB200881;RB200881;2003
i3040;FB200271;RB200271;12031
i3040;FB202485;RB202485;942
i3040;FB201803;RB201803;302
i3040;FB202406;RB202406;454
i3040;FB200418;RB200418;16570
i3040;FB201060;RB201060;3156
i3040;FB200123;RB200123;1929
i3040;FB202595;RB202595;190
i3040;FB201422;RB201422;15243
i3040;FB203221;RB203221;1262
i3040;FB200372;RB200372;5780
i3040;FB201825;RB201825;17918
i3040;FB200545;RB200545;11936
i3040;FB200577;RB200577;44819
i3040;FB200475;RB200475;3042
i3040;FB200061;RB200061;440
i3040;FB200275;RB200275;2709
i3040;FB201078;RB201078;4388
i3040;FB200212;RB200212;14946
i3040;FB202841;RB202841;2620
i3040;FB200215;RB200215;2574
i3040;FB200334;RB200334;811
i3040;FB200923;RB200923;19113
i3040;FB201480;RB201480;7617
i3040;FB201114;RB201114;7650
i3040;FB202071;RB202071;48805
i3040;FB200147;RB200147;112
i3040;FB201754;RB201754;6558
i3040;FB200800;RB200800;49307
i3040;FB203196;RB203196;1927
i3040;FB200069;RB200069;2085
i3040;FB200403;RB200403;2014
i3040;FB200837;RB200837;1514
i3040;FB200331;RB200331;760
i3040;FB200389;RB200389;5461
i3040;FB201338;RB201338;117095
i3040;FB202680;RB202680;88560
i3040;FB201701;RB201701;98557
i3040;FB201937;RB201937;4903
i3040;FB201695;RB201695;8053
i3040;FB201924;RB201924;63864
i3040;FB201851;RB201851;394
i3040;FB201917;RB201917;3341
i3040;FB204052;RB204052;246
i3040;FB201150;RB201150;444
i3040;FB201146;RB201146;284
i3040;FB201600;RB201600;32350
i3040;FB202010;RB202010;812
i3040;FB201412;RB201412;5670
i3040;FB200267;RB200267;3454
i3040;FB202273;RB202273;23253
i3040;FB202299;RB202299;13613
i3040;FB202607;RB202607;86130
i3040;FB200091;RB200091;6432
i3040;FB202182;RB202182;2866
i3040;FB203317;RB203317;12232
i3040;FB200339;RB200339;2863
i3040;FB200360;RB200360;62
i3040;FB202752;RB202752;221
i3040;FB200734;RB200734;839
i3040;FB202734;RB202734;3444
i3040;FB202058;RB202058;468
i3040;FB201102;RB201102;42132
i3040;FB200399;RB200399;1370
i3040;FB201237;RB201237;2467
i3040;FB201540;RB201540;347319
i3040;FB202340;RB202340;37390
i3040;FB200241;RB200241;1787
i3040;FB201769;RB201769;19565
i3040;FB200109;RB200109;5883
i3040;FB201138;RB201138;1113
i3040;FB201947;RB201947;360821
i3040;FB200497;RB200497;60855
i3040;FB203202;RB203202;768
i3040;FB200875;RB200875;5983
i3040;FB201210;RB201210;1751
i3040;FB202144;RB202144;866
i3040;FB201870;RB201870;1285
i3040;FB202995;RB202995;27066
i3040;FB201970;RB201970;1166
i3040;FB200064;RB200064;1923
i3040;FB202066;RB202066;3935
i3040;FB200256;RB200256;1773
i3040;FB202198;RB202198;4988
i3040;FB203050;RB203050;19412
i3040;FB201082;RB201082;41372
i3040;FB201420;RB201420;1930
i3040;FB201526;RB201526;2506
i3040;FB201463;RB201463;855
i3040;FB201527;RB201527;1770
i3040;FB203324;RB203324;12244
i3040;FB202736;RB202736;3200
i3040;FB200090;RB200090;604
i3040;FB200468;RB200468;3323
i3040;FB2IC045;RB2IC045;3430
i3040;FB201747;RB201747;434
i3040;FB200244;RB200244;17166
i3040;FB201572;RB201572;1423
i3040;FB201787;RB201787;333
i3040;FB200199;RB200199;12003
i3040;FB202691;RB202691;3504
i3040;FB200715;RB200715;2158
i3040;FB201124;RB201124;13935
i3040;FB200415;RB200415;178
i3040;FB202138;RB202138;3475
i3040;FB200998;RB200998;174
i3040;FB202171;RB202171;1725
i3040;FB200682;RB200682;13737
i3040;FB201479;RB201479;565
i3040;FB202134;RB202134;605
i3040;FB202025;RB202025;533
i3040;FB203289;RB203289;334
i3040;FB201377;RB201377;371
i3040;FB200300;RB200300;7256
i3040;FB200915;RB200915;10843
i3040;FB202787;RB202787;10775
i3040;FB203345;RB203345;10757
i3040;FB201269;RB201269;3500
i3040;FB202200;RB202200;6388
i3040;FB201255;RB201255;21026
i3040;FB202201;RB202201;2039
i3040;FB202583;RB202583;531
i3040;FB201432;RB201432;4095
i3040;FB201156;RB201156;32655
i3040;FB201334;RB201334;388
i3040;FB203277;RB203277;2638
i3040;FB200878;RB200878;138
i3040;FB200408;RB200408;38091
i3040;FB200309;RB200309;32333
i3040;FB202258;RB202258;14611
i3040;FB200030;RB200030;1762
i3040;FB202725;RB202725;1573
i3040;FB200548;RB200548;20365
i3040;FB200242;RB200242;15811
i3040;FB200411;RB200411;15207
i3040;FB200270;RB200270;3258
i3040;FB202629;RB202629;50536
i3040;FB201410;RB201410;1425
i3040;FB201544;RB201544;3071
i3040;FB202476;RB202476;324
i3040;FB200884;RB200884;310
i3040;FB200571;RB200571;144
i3040;FB200188;RB200188;876
i3040;FB200980;RB200980;430
i3040;FB202497;RB202497;18
i3040;FB200263;RB200263;163
i3040;FB202188;RB202188;1653
i3040;FB201243;RB201243;1676
i3040;FB201798;RB201798;427
i3040;FB202817;RB202817;665
i3040;FB202794;RB202794;8400
i3040;FB201398;RB201398;7900
i3040;FB201399;RB201399;2448
i3040;FB201666;RB201666;1326
i3040;FB201343;RB201343;402
i3040;FB201147;RB201147;6
i3040;FB202555;RB202555;18193
i3040;FB201266;RB201266;880
i3040;FB201987;RB201987;7657
i3040;FB202100;RB202100;11568
i3040;FB202845;RB202845;5683
i3040;FB201830;RB201830;1550
i3040;FB200247;RB200247;10527
i3040;FB201925;RB201925;1576
i3040;FB202928;RB202928;4982
i3040;FB202120;RB202120;11426
i3040;FB201774;RB201774;2709
i3040;FB202116;RB202116;211
i3040;FB202106;RB202106;863
i3040;FB201148;RB201148;2658
i3040;FB201960;RB201960;41329
i3040;FB200673;RB200673;4374
i3040;FB200317;RB200317;3176
i3040;FB202128;RB202128;47361
i3040;FB202147;RB202147;54266
i3040;FB201990;RB201990;194009
i3040;FB200427;RB200427;1703
i3040;FB201927;RB201927;1186
i3040;FB202850;RB202850;8250
i3040;FB201704;RB201704;1706
i3040;FB202172;RB202172;11185
i3040;FB200203;RB200203;167
i3040;FB200033;RB200033;3851
i3040;FB200151;RB200151;21303
i3040;FB202180;RB202180;16837
i3040;FB203352;RB203352;2399
i3040;FB202430;RB202430;142
i3040;FB203309;RB203309;1005
i3040;FB202083;RB202083;2564
i3040;FB202133;RB202133;39296
i3040;FB201134;RB201134;182659
i3040;FB200014;RB200014;7075
i3040;FB201614;RB201614;68185
i3040;FB200050;RB200050;84464
i3040;FB200196;RB200196;1199
i3040;FB202432;RB202432;149
i3040;FB201638;RB201638;333
i3040;FB201991;RB201991;160
i3040;FB200653;RB200653;118
i3040;FB200732;RB200732;610
i3040;FB200982;RB200982;126
i3040;FB200792;RB200792;1264
i3040;FB200127;RB200127;1096
i3040;FB201506;RB201506;15932
i3040;FB201043;RB201043;41590
i3040;FB200291;RB200291;756
i3040;FB201556;RB201556;2513
i3040;FB202108;RB202108;3104
i3040;FB202343;RB202343;2816
i3040;FB200234;RB200234;38609
i3040;FB201868;RB201868;3426
i3040;FB202514;RB202514;1920
i3040;FB201450;RB201450;4297
i3040;FB202203;RB202203;4843
i3040;FB200153;RB200153;22
i3040;FB200204;RB200204;570
i3040;FB200659;RB200659;9303
i3040;FB201194;RB201194;1917
i3040;FB200752;RB200752;65
i3040;FB201797;RB201797;524
i3040;FB200288;RB200288;32830
i3040;FB201954;RB201954;1600
i3040;FB200971;RB200971;307
i3040;FB200547;RB200547;2961
i3040;FB201177;RB201177;22701
i3040;FB202373;RB202373;549
i3040;FB200417;RB200417;2214
i3040;FB200978;RB200978;167
i3040;FB200290;RB200290;27
i3040;FB203403;RB203403;540
i3040;FB201500;RB201500;541
i3040;FB202137;RB202137;475
i3040;FB200229;RB200229;58
i3040;FB202193;RB202193;358
i3040;FB201173;RB201173;372
i3040;FB201636;RB201636;19106
i3040;FB200185;RB200185;86
i3040;FB202612;RB202612;497
i3040;FB202271;RB202271;491
i3040;FB202085;RB202085;160
i3040;FB201265;RB201265;647
i3040;FB201263;RB201263;20096
i3040;FB201219;RB201219;223
i3040;FB202662;RB202662;87
i3040;FB200698;RB200698;205
i3040;FB203285;RB203285;482
i3040;FB200172;RB200172;69
i3040;FB201873;RB201873;95
i3040;FB200809;RB200809;271
i3040;FB201370;RB201370;855
i3040;FB202849;RB202849;41
i3040;FB202142;RB202142;563
i3040;FB201696;RB201696;1376
i3040;FB200621;RB200621;10
i3040;FB200009;RB200009;503
i3040;FB202146;RB202146;771
i3040;FB202596;RB202596;3091
i3040;FB203194;RB203194;89
i3040;FB200176;RB200176;187
i3040;FB202148;RB202148;1201
i3040;FB200070;RB200070;182
i3040;FB200223;RB200223;245
i3040;FB202908;RB202908;1476
i3040;FB201751;RB201751;35
i3040;FB203037;RB203037;157
i3040;FB201359;RB201359;222
i3040;FB201757;RB201757;5730
i3040;FB203102;RB203102;1258
i3040;FB200337;RB200337;107512
i3040;FB200886;RB200886;39394
i3040;FB200255;RB200255;136
i3040;FB201197;RB201197;191052
i3040;FB200770;RB200770;2672
i3040;FB201816;RB201816;15386
i3040;FB202450;RB202450;4058
i3040;FB202157;RB202157;710
i3040;FB201869;RB201869;22565
i3040;FB201984;RB201984;2705
i3040;FB200175;RB200175;52410
i3040;FB202098;RB202098;2280
i3040;FB202185;RB202185;511
i3040;FB201381;RB201381;873
i3040;FB200237;RB200237;22898
i3040;FB203415;RB203415;229
i3040;FB201274;RB201274;605
i3040;FB202358;RB202358;315
i3040;FB200430;RB200430;334
i3040;FB2IC010;RB2IC010;6187
i3040;FB200216;RB200216;1999
i3040;FB203278;RB203278;324
i3040;FB203205;RB203205;5575
i3040;FB200410;RB200410;4292
i3040;FB200343;RB200343;755
i3040;FB200055;RB200055;721
i3040;FB201715;RB201715;7131
i3040;FB201122;RB201122;211779
i3040;FB200132;RB200132;102
i3040;FB202055;RB202055;252
i3040;FB202584;RB202584;5663
i3040;FB201017;RB201017;19583
i3040;FB201591;RB201591;587
i3040;FB200158;RB200158;252
i3040;FB201894;RB201894;3976
i3040;FB202387;RB202387;209
i3040;FB201549;RB201549;8479
i3040;FB201677;RB201677;1419
i3040;FB200419;RB200419;1710
i3040;FB201593;RB201593;611
i3040;FB201985;RB201985;550
i3040;FB201523;RB201523;1893
i3040;FB201008;RB201008;189883
i3040;FB201961;RB201961;2400
i3040;FB200797;RB200797;15886
i3040;FB201690;RB201690;1038
i3040;FB200753;RB200753;846
i3040;FB203425;RB203425;11025
i3040;FB202046;RB202046;619
i3040;FB201560;RB201560;4262
i3040;FB203286;RB203286;92251
i3040;FB203421;RB203421;3084
i3040;FB201721;RB201721;202
i3040;FB200261;RB200261;11033
i3040;FB200432;RB200432;59
i3040;FB201763;RB201763;2582
i3040;FB201607;RB201607;301
i3040;FB202571;RB202571;56
i3040;FB202043;RB202043;1249
i3040;FB202265;RB202265;477
i3040;FB201953;RB201953;729
i3040;FB200448;RB200448;228174
i3040;FB201444;RB201444;2659
i3040;FB201031;RB201031;2206
i3040;FB201671;RB201671;1161
i3040;FB201386;RB201386;218169
i3040;FB202495;RB202495;5755
i3040;FB201139;RB201139;1700
i3040;FB201346;RB201346;1066
i3040;FB200003;RB200003;21796
i3040;FB202220;RB202220;887
i3040;FB201764;RB201764;255
i3040;FB202423;RB202423;126
i3040;FB200855;RB200855;399
i3040;FB201692;RB201692;703
i3040;FB201277;RB201277;1642
i3040;FB201169;RB201169;408
i3040;FB201575;RB201575;4011
i3040;FB201647;RB201647;515
i3040;FB201520;RB201520;230499
i3040;FB200401;RB200401;2520
i3040;FB200258;RB200258;162
i3040;FB201294;RB201294;496
i3040;FB200863;RB200863;143040
i3040;FB201510;RB201510;7159
i3040;FB200129;RB200129;16277
i3040;FB202351;RB202351;33515
i3040;FB202183;RB202183;19430
i3040;FB200114;RB200114;217
i3040;FB202435;RB202435;6786
i3040;FB200096;RB200096;3276
i3040;FB201033;RB201033;8288
i3040;FB201376;RB201376;696
i3040;FB201570;RB201570;6560
i3040;FB203431;RB203431;25232
i3040;FB202096;RB202096;9421
i3040;FB201697;RB201697;525
i3040;FB201280;RB201280;25948
i3040;FB202003;RB202003;14054
i3040;FB200534;RB200534;10149
i3040;FB200240;RB200240;228
i3040;FB200477;RB200477;8701
i3040;FB202371;RB202371;109794
i3040;FB201942;RB201942;2346
i3040;FB202216;RB202216;80
i3040;FB202440;RB202440;15292
i3040;FB202526;RB202526;80221
i3040;FB201325;RB201325;222341
i3040;FB201822;RB201822;3228
i3040;FB201092;RB201092;3565
i3040;FB200872;RB200872;9479
i3040;FB201279;RB201279;1676
i3040;FB200338;RB200338;1489
i3040;FB201009;RB201009;312
i3040;FB202826;RB202826;36804
i3040;FB202214;RB202214;60790
i3040;FB202615;RB202615;26537
i3040;FB201829;RB201829;33393
i3040;FB201912;RB201912;252
i3040;FB201379;RB201379;2798
i3040;FB200603;RB200603;180
i3040;FB200811;RB200811;20493
i3040;FB200688;RB200688;104
i3040;FB201341;RB201341;262
i3040;FB201820;RB201820;4383
i3040;FB200180;RB200180;38522
i3040;FB200171;RB200171;58
i3040;FB202547;RB202547;266
i3040;FB200394;RB200394;7012
i3040;FB201849;RB201849;34017
i3040;FB201428;RB201428;11000
i3040;FB200803;RB200803;58615
i3040;FB203227;RB203227;419
i3040;FB201809;RB201809;12008
i3040;FB201839;RB201839;1286
i3040;FB200614;RB200614;466
i3040;FB202282;RB202282;88408
i3040;FB200663;RB200663;50874
i3040;FB204469;RB204469;313343
i3040;FB200420;RB200420;417672
i3040;FB200347;RB200347;379
i3040;FB201883;RB201883;711
i3040;FB200794;RB200794;252
i3040;FB203394;RB203394;695
i3040;FB201640;RB201640;24633
i3040;FB202230;RB202230;1067
i3040;FB202661;RB202661;32
i3040;FB200211;RB200211;2290
i3040;FB202955;RB202955;38771
i3040;FB201678;RB201678;7783
i3040;FB202293;RB202293;1707
i3040;FB200661;RB200661;1743
i3040;FB201142;RB201142;1295
i3040;FB201186;RB201186;526
i3040;FB202635;RB202635;17897
i3040;FB201348;RB201348;222
i3040;FB200167;RB200167;4308
i3040;FB201545;RB201545;22967
i3040;FB202447;RB202447;5182
i3040;FB201416;RB201416;33107
i3040;FB200160;RB200160;31940
i3040;FB200882;RB200882;21523
i3040;FB200539;RB200539;19625
i3040;FB200115;RB200115;616
i3040;FB202768;RB202768;15993
i3040;FB201283;RB201283;12921
i3040;FB202488;RB202488;55
i3040;FB201384;RB201384;15661
i3040;FB202515;RB202515;77
i3040;FB201703;RB201703;95
i3040;FB202528;RB202528;14846
i3040;FB201801;RB201801;1040
i3040;FB201733;RB201733;165189
i3040;FB202242;RB202242;3
i3040;FB200599;RB200599;1723
i3040;FB200930;RB200930;14044
i3040;FB202088;RB202088;767
i3040;FB200787;RB200787;25903
i3040;FB201347;RB201347;87
i3040;FB202963;RB202963;215484
i3040;FB200029;RB200029;488
i3040;FB201273;RB201273;380
i3040;FB203168;RB203168;9918
i3040;FB201475;RB201475;3168
i3040;FB201943;RB201943;9285
i3040;FB201708;RB201708;72141
i3040;FB201863;RB201863;31780
i3040;FB200235;RB200235;16
i3040;FB201340;RB201340;17094
i3040;FB201459;RB201459;828
i3040;FB201635;RB201635;4075
i3040;FB201453;RB201453;19013
i3040;FB200699;RB200699;127
i3040;FB201287;RB201287;94014
i3040;FB201233;RB201233;22257
i3040;FB201789;RB201789;13846
i3040;FB200273;RB200273;17293
i3040;FB200209;RB200209;6168
i3040;FB200135;RB200135;8947
i3040;FB200947;RB200947;41
i3040;FB201867;RB201867;19144
i3040;FB201612;RB201612;6549
i3040;FB201433;RB201433;485963
i3040;FB201136;RB201136;1685
i3040;FB202375;RB202375;67700
i3040;FB201633;RB201633;1830
i3040;FB200089;RB200089;11429
i3040;FB201409;RB201409;583
i3040;FB200687;RB200687;178
i3040;FB200483;RB200483;281
i3040;FB200034;RB200034;94
i3040;FB200002;RB200002;2223
i3040;FB200280;RB200280;419
i3040;FB201203;RB201203;347
i3040;FB201172;RB201172;1456
i3040;FB201103;RB201103;368
i3040;FB202694;RB202694;45
i3040;FB201064;RB201064;156
i3040;FB200833;RB200833;101
i3040;FB201793;RB201793;1417
i3040;FB200640;RB200640;270113
i3040;FB202192;RB202192;1812
i3040;FB201705;RB201705;870
i3040;FB201345;RB201345;277
i3040;FB202620;RB202620;218
i3040;FB200168;RB200168;316
i3040;FB200445;RB200445;30675
i3040;FB201372;RB201372;129806
i3040;FB200306;RB200306;10113
i3040;FB203341;RB203341;1551
i3040;FB201730;RB201730;48290
i3040;FB201196;RB201196;278
i3040;FB201539;RB201539;10601
i3040;FB202722;RB202722;35763
i3040;FB201517;RB201517;3430
i3040;FB201067;RB201067;4879
i3040;FB200080;RB200080;5203
i3040;FB200161;RB200161;2023
i3040;FB203340;RB203340;255
i3040;FB202475;RB202475;33026
i3040;FB201727;RB201727;6731
i3040;FB201238;RB201238;6160
i3040;FB201244;RB201244;9168
i3040;FB200174;RB200174;1064
i3040;FB200107;RB200107;2845
i3040;FB200681;RB200681;3859
i3040;FB200182;RB200182;62677
i3040;FB203218;RB203218;5405
i3040;FB200366;RB200366;1049
i3040;FB201896;RB201896;994
i3040;FB201004;RB201004;44670
i3040;FB200276;RB200276;1270
i3040;FB202586;RB202586;2640
i3040;FB201211;RB201211;8651
i3040;FB202574;RB202574;169
i3040;FB201814;RB201814;51230
i3040;FB201893;RB201893;2436
i3040;FB202613;RB202613;680
i3040;FB201567;RB201567;1738
i3040;FB201236;RB201236;2700
i3040;FB201516;RB201516;1099
i3040;FB203250;RB203250;69528
i3040;FB202603;RB202603;187
i3040;FB202112;RB202112;413
i3040;FB200110;RB200110;360
i3040;FB203275;RB203275;8497
i3040;FB201716;RB201716;7772
i3040;FB201723;RB201723;8177
i3040;FB201741;RB201741;47091
i3040;FB202797;RB202797;3544
i3040;FB200126;RB200126;20
i3040;FB201957;RB201957;172343
i3040;FB202393;RB202393;2351
i3040;FB200370;RB200370;1247
i3040;FB201383;RB201383;2326
i3040;FB200994;RB200994;457
i3040;FB201434;RB201434;1061
i3040;FB203377;RB203377;61
i3040;FB201768;RB201768;26509
i3040;FB203226;RB203226;39530
i3040;FB202754;RB202754;287
i3040;FB201068;RB201068;7347
i3040;FB200206;RB200206;358
i3040;FB202015;RB202015;730
i3040;FB202027;RB202027;1379
i3040;FB202314;RB202314;7843
i3040;FB202941;RB202941;34631
i3040;FB202701;RB202701;193
i3040;FB201524;RB201524;127098
i3040;FB202542;RB202542;86
i3040;FB202674;RB202674;24539
i3040;FB200391;RB200391;82951
i3040;FB200931;RB200931;41906
i3040;FB200465;RB200465;10183
i3040;FB201988;RB201988;668
i3040;FB200006;RB200006;381
i3040;FB202262;RB202262;1372
i3040;FB200670;RB200670;6002
i3040;FB201675;RB201675;792
i3040;FB202094;RB202094;77713
i3040;FB202104;RB202104;3396
i3040;FB201247;RB201247;53920
i3040;FB202472;RB202472;12107
i3040;FB203233;RB203233;38230
i3040;FB201599;RB201599;661
i3040;FB202565;RB202565;33
i3040;FB201472;RB201472;5399
i3040;FB202196;RB202196;106250
i3040;FB200314;RB200314;2984
i3040;FB202269;RB202269;60
i3040;FB200517;RB200517;11723
i3040;FB201487;RB201487;28462
i3040;FB203115;RB203115;23864
i3040;FB201406;RB201406;15036
i3040;FB202486;RB202486;668
i3040;FB202189;RB202189;16776
i3040;FB202599;RB202599;3093
i3040;FB202783;RB202783;16494
i3040;FB200490;RB200490;12133
i3040;FB202412;RB202412;506
i3040;FB200351;RB200351;2734
i3040;FB201800;RB201800;1057
i3040;FB201621;RB201621;11430
i3040;FB200983;RB200983;20063
i3040;FB201551;RB201551;1075
i3040;FB201884;RB201884;470
i3040;FB202979;RB202979;618
i3040;FB200873;RB200873;123087
i3040;FB201558;RB201558;5078
i3040;FB202049;RB202049;359359
i3040;FB202136;RB202136;5267
i3040;FB201656;RB201656;110691
i3040;FB201285;RB201285;178743
i3040;FB202449;RB202449;1178
i3040;FB202149;RB202149;86514
i3040;FB200636;RB200636;37
i3040;FB201183;RB201183;1207
i3040;FB200119;RB200119;2058
i3040;FB201691;RB201691;66
i3040;FB202125;RB202125;456
i3040;FB202022;RB202022;17898
i3040;FB201844;RB201844;12844
i3040;FB202158;RB202158;1030
i3040;FB202729;RB202729;356
i3040;FB200238;RB200238;13723
i3040;FB201939;RB201939;8468
i3040;FB203528;RB203528;1110
i3040;FB201717;RB201717;7687
i3040;FB201949;RB201949;17436
i3040;FB201408;RB201408;3070
i3040;FB201402;RB201402;73
i3040;FB202140;RB202140;26499
i3040;FB202549;RB202549;648
i3040;FB201648;RB201648;65
i3040;FB202291;RB202291;50369
i3040;FB202684;RB202684;278
i3040;FB201403;RB201403;215
i3040;FB202477;RB202477;807
i3040;FB201016;RB201016;3216
i3040;FB202252;RB202252;13473
i3040;FB201364;RB201364;11239
i3040;FB200098;RB200098;659
i3040;FB201932;RB201932;2564
i3040;FB200729;RB200729;40852
i3040;FB203201;RB203201;12719
i3040;FB202011;RB202011;1832
i3040;FB200739;RB200739;10168
i3040;FB201657;RB201657;2077
i3040;FB200156;RB200156;12193
i3040;FB200807;RB200807;6055
i3040;FB202154;RB202154;34646
i3040;FB202064;RB202064;4099
i3040;FB200214;RB200214;25573
i3040;FB203329;RB203329;454
i3040;FB200849;RB200849;719
i3040;FB201734;RB201734;249
i3040;FB202310;RB202310;326
i3040;FB202804;RB202804;475
i3040;FB200845;RB200845;780
i3040;FB200867;RB200867;2244
i3040;FB201389;RB201389;1578
i3040;FB202143;RB202143;1039
i3040;FB202114;RB202114;408
i3040;FB200589;RB200589;10093
i3040;FB201583;RB201583;13998
i3040;FB200222;RB200222;1927
i3040;FB200076;RB200076;5960
i3040;FB201431;RB201431;3923
i3040;FB202175;RB202175;7267
i3040;FB200908;RB200908;6722
i3040;FB200328;RB200328;538
i3040;FB200221;RB200221;1735
i3040;FB201099;RB201099;14879
i3040;FB202191;RB202191;450
i3040;FB201623;RB201623;15262
i3040;FB201998;RB201998;1703
i3040;FB201804;RB201804;15943
i3040;FB202720;RB202720;185
i3040;FB201749;RB201749;2417
i3040;FB201724;RB201724;4441
i3040;FB201234;RB201234;3526
i3040;FB201538;RB201538;517
i3040;FB201609;RB201609;967
i3040;FB201905;RB201905;4181
i3040;FB200031;RB200031;7594
i3040;FB202445;RB202445;2645
i3040;FB203208;RB203208;26283
i3040;FB201813;RB201813;323
i3040;FB201145;RB201145;519
i3040;FB201393;RB201393;37103
i3040;FB201865;RB201865;47630
i3040;FB200274;RB200274;36299
i3040;FB201430;RB201430;869
i3040;FB200985;RB200985;65526
i3040;FB201597;RB201597;12135
i3040;FB201394;RB201394;2455
i3040;FB202897;RB202897;5559
i3040;FB201935;RB201935;15877
i3040;FB202263;RB202263;137
i3040;FB201613;RB201613;4474
i3040;FB201550;RB201550;278
i3040;FB202733;RB202733;3727
i3040;FB202153;RB202153;478
i3040;FB202460;RB202460;8177
i3040;FB201411;RB201411;2919
i3040;FB202422;RB202422;49495
i3040;FB202739;RB202739;1909
i3040;FB201919;RB201919;695
i3040;FB200082;RB200082;23246
i3040;FB202404;RB202404;10104
i3040;FB201390;RB201390;377668
i3040;FB201909;RB201909;741008
i3040;FB201886;RB201886;67518
i3040;FB203419;RB203419;27
i3040;FB203396;RB203396;112307
i3040;FB201242;RB201242;1251
i3040;FB201835;RB201835;7558
i3040;FB201926;RB201926;1186
i3040;FB202287;RB202287;19
i3040;FB202019;RB202019;4400
i3040;FB200591;RB200591;4175
i3040;FB200024;RB200024;79
i3040;FB201321;RB201321;5208
